timestamp,account_id,currency,debit,credit,balance,fx_rate,counterparty,transaction_type,risk_score
2024-12-29 00:00:00,ACC-0027,GBP,0.0,8838.18,2669693.45,1.27,CP-017,wire,0.084
2024-12-29 04:00:00,ACC-0041,GBP,0.0,406.31,1646200.64,1.27,CP-020,fee,0.2096
2024-12-29 08:00:00,ACC-0042,GBP,0.0,10479.87,3429218.71,1.27,CP-018,withdrawal,0.299
2024-12-29 12:00:00,ACC-0020,JPY,0.0,1965.7,3239286.76,0.0067,CP-017,wire,0.0485
2024-12-29 16:00:00,ACC-0002,CHF,84774.38,0.0,314448.9,1.12,CP-015,interest,0.7217
2024-12-29 20:00:00,ACC-0043,GBP,5185.65,0.0,1001156.73,1.27,CP-003,fee,0.0427
2024-12-30 00:00:00,ACC-0026,CHF,23475.12,0.0,1839722.64,1.12,CP-006,withdrawal,0.1349
2024-12-30 04:00:00,ACC-0030,GBP,64781.42,0.0,573444.88,1.27,CP-018,fx_swap,0.5634
2024-12-30 08:00:00,ACC-0049,CHF,47992.98,0.0,452862.03,1.12,CP-008,interest,0.2568
2024-12-30 12:00:00,ACC-0031,EUR,30464.97,0.0,192156.08,1.08,CP-004,fx_swap,0.3949
2024-12-30 16:00:00,ACC-0017,USD,0.0,71534.27,1949037.61,1.0,CP-018,interest,0.1346
2024-12-30 20:00:00,ACC-0012,EUR,0.0,48430.83,4677283.25,1.08,CP-013,withdrawal,0.2343
2024-12-31 00:00:00,ACC-0006,EUR,0.0,55399.92,4238700.09,1.08,CP-020,interest,0.0175
2024-12-31 04:00:00,ACC-0031,CHF,1960.69,0.0,4101364.96,1.12,CP-011,interest,0.3152
2024-12-31 08:00:00,ACC-0030,EUR,0.0,4150.05,3558600.19,1.08,CP-016,deposit,0.3355
2024-12-31 12:00:00,ACC-0024,JPY,60661.94,0.0,945277.23,0.0067,CP-016,fee,0.3546
2024-12-31 16:00:00,ACC-0018,GBP,46772.75,0.0,1278881.03,1.27,CP-013,wire,0.1382
2024-12-31 20:00:00,ACC-0021,GBP,0.0,84035.2,4365574.66,1.27,CP-013,fee,0.2739
2025-01-01 00:00:00,ACC-0050,CHF,72867.43,0.0,409963.93,1.12,CP-007,fx_swap,0.3476
2025-01-01 04:00:00,ACC-0015,EUR,24704.22,0.0,4343133.53,1.08,CP-001,deposit,0.1901
2025-01-01 08:00:00,ACC-0027,JPY,54026.3,0.0,1227650.45,0.0067,CP-015,wire,0.5465
2025-01-01 12:00:00,ACC-0050,EUR,0.0,163241.57,3032400.8,1.08,CP-019,withdrawal,0.3599
2025-01-01 16:00:00,ACC-0004,USD,0.0,23214.58,371806.41,1.0,CP-012,wire,0.0276
2025-01-01 20:00:00,ACC-0015,CHF,57717.63,0.0,4330001.36,1.12,CP-012,withdrawal,0.4096
2025-01-02 00:00:00,ACC-0025,USD,25176.11,0.0,4153245.16,1.0,CP-012,deposit,0.3958
2025-01-02 04:00:00,ACC-0035,JPY,39576.39,0.0,1098494.44,0.0067,CP-016,interest,0.1636
2025-01-02 08:00:00,ACC-0018,CHF,0.0,14447.28,4637051.56,1.12,CP-004,wire,0.365
2025-01-02 12:00:00,ACC-0030,CHF,0.0,6003.19,1872354.04,1.12,CP-012,fee,0.2132
2025-01-02 16:00:00,ACC-0002,JPY,0.0,29233.09,839230.59,0.0067,CP-001,fee,0.4342
2025-01-02 20:00:00,ACC-0007,USD,23660.56,0.0,4646181.27,1.0,CP-001,fx_swap,0.3843
2025-01-03 00:00:00,ACC-0032,CHF,11266.7,0.0,2048299.07,1.12,CP-005,interest,0.0123
2025-01-03 04:00:00,ACC-0043,EUR,53426.72,0.0,1131123.67,1.08,CP-001,fx_swap,0.305
2025-01-03 08:00:00,ACC-0022,JPY,75498.7,0.0,3728978.25,0.0067,CP-007,fee,0.1349
2025-01-03 12:00:00,ACC-0044,GBP,0.0,25510.91,2359744.63,1.27,CP-010,withdrawal,0.1931
2025-01-03 16:00:00,ACC-0026,GBP,84.02,0.0,1641592.32,1.27,CP-009,deposit,0.1293
2025-01-03 20:00:00,ACC-0041,GBP,9885.37,0.0,4359165.91,1.27,CP-008,wire,0.2023
2025-01-04 00:00:00,ACC-0041,CHF,0.0,38641.29,843492.55,1.12,CP-001,interest,0.4987
2025-01-04 04:00:00,ACC-0022,JPY,0.0,32731.41,2570805.02,0.0067,CP-002,fx_swap,0.5528
2025-01-04 08:00:00,ACC-0046,EUR,0.0,29681.86,1281080.9,1.08,CP-007,withdrawal,0.0354
2025-01-04 12:00:00,ACC-0034,EUR,70711.39,0.0,1683593.62,1.08,CP-010,fee,0.1821
2025-01-04 16:00:00,ACC-0034,EUR,0.0,35770.7,133871.7,1.08,CP-010,interest,0.0756
2025-01-04 20:00:00,ACC-0033,CHF,0.0,72378.5,2450495.44,1.12,CP-001,fx_swap,0.5495
2025-01-05 00:00:00,ACC-0001,JPY,0.0,20291.69,2815916.27,0.0067,CP-005,fee,0.4981
2025-01-05 04:00:00,ACC-0045,CHF,0.0,83539.86,2276861.62,1.12,CP-014,fee,0.5297
2025-01-05 08:00:00,ACC-0038,EUR,0.0,13864.38,770218.35,1.08,CP-009,wire,0.0315
2025-01-05 12:00:00,ACC-0010,JPY,0.0,34586.68,4211279.4,0.0067,CP-017,interest,0.0091
2025-01-05 16:00:00,ACC-0031,JPY,40826.31,0.0,4398041.56,0.0067,CP-011,interest,0.1872
2025-01-05 20:00:00,ACC-0036,JPY,8377.9,0.0,975931.76,0.0067,CP-004,fee,0.6556
2025-01-06 00:00:00,ACC-0005,GBP,0.0,6974.46,4185272.9,1.27,CP-010,fee,0.5222
2025-01-06 04:00:00,ACC-0035,CHF,4630.94,0.0,2576456.58,1.12,CP-002,wire,0.309
2025-01-06 08:00:00,ACC-0039,JPY,0.0,7223.6,3201225.07,0.0067,CP-009,withdrawal,0.3982
2025-01-06 12:00:00,ACC-0024,CHF,45519.88,0.0,3305636.54,1.12,CP-020,interest,0.1767
2025-01-06 16:00:00,ACC-0029,GBP,0.0,45350.95,1784238.7,1.27,CP-007,fx_swap,0.1348
2025-01-06 20:00:00,ACC-0038,GBP,41403.36,0.0,2910530.11,1.27,CP-007,wire,0.0992
2025-01-07 00:00:00,ACC-0032,USD,0.0,10327.9,125682.55,1.0,CP-003,fx_swap,0.3315
2025-01-07 04:00:00,ACC-0049,USD,9405.52,0.0,162663.83,1.0,CP-006,deposit,0.3664
2025-01-07 08:00:00,ACC-0046,JPY,0.0,58910.73,3531028.48,0.0067,CP-014,fx_swap,0.4671
2025-01-07 12:00:00,ACC-0021,CHF,30459.42,0.0,2899407.9,1.12,CP-011,deposit,0.5017
2025-01-07 16:00:00,ACC-0032,EUR,0.0,28958.29,1696348.79,1.08,CP-008,fx_swap,0.3368
2025-01-07 20:00:00,ACC-0023,EUR,0.0,46634.17,766637.61,1.08,CP-002,fx_swap,0.3606
2025-01-08 00:00:00,ACC-0021,USD,2131.22,0.0,4167142.11,1.0,CP-001,withdrawal,0.3259
2025-01-08 04:00:00,ACC-0013,CHF,42872.32,0.0,3532104.25,1.12,CP-005,fx_swap,0.2115
2025-01-08 08:00:00,ACC-0041,GBP,65903.06,0.0,3786797.45,1.27,CP-004,fee,0.1029
2025-01-08 12:00:00,ACC-0019,EUR,84928.4,0.0,4297930.3,1.08,CP-005,wire,0.0749
2025-01-08 16:00:00,ACC-0032,GBP,55053.72,0.0,1710668.87,1.27,CP-010,wire,0.7763
2025-01-08 20:00:00,ACC-0031,GBP,9543.48,0.0,2830642.58,1.27,CP-002,withdrawal,0.0346
2025-01-09 00:00:00,ACC-0009,CHF,0.0,17536.36,3248055.64,1.12,CP-020,wire,0.2199
2025-01-09 04:00:00,ACC-0033,EUR,0.0,73467.21,2216745.96,1.08,CP-005,fx_swap,0.0368
2025-01-09 08:00:00,ACC-0002,USD,3799.16,0.0,1291198.01,1.0,CP-012,deposit,0.0797
2025-01-09 12:00:00,ACC-0049,CHF,42218.6,0.0,3024334.47,1.12,CP-019,deposit,0.0526
2025-01-09 16:00:00,ACC-0012,JPY,0.0,35636.23,2317566.87,0.0067,CP-002,deposit,0.0656
2025-01-09 20:00:00,ACC-0022,EUR,35501.21,0.0,2267362.4,1.08,CP-016,deposit,0.4204
2025-01-10 00:00:00,ACC-0041,JPY,29109.31,0.0,2225782.51,0.0067,CP-010,fee,0.1691
2025-01-10 04:00:00,ACC-0008,USD,257.84,0.0,3898851.03,1.0,CP-015,fee,0.166
2025-01-10 08:00:00,ACC-0017,USD,0.0,53131.37,4234203.75,1.0,CP-016,deposit,0.2767
2025-01-10 12:00:00,ACC-0037,USD,0.0,7553.56,4206436.15,1.0,CP-015,fx_swap,0.017
2025-01-10 16:00:00,ACC-0014,JPY,0.0,103983.93,827684.46,0.0067,CP-002,interest,0.0157
2025-01-10 20:00:00,ACC-0020,EUR,46402.56,0.0,3269721.59,1.08,CP-005,deposit,0.1212
2025-01-11 00:00:00,ACC-0025,USD,0.0,4486.01,1994645.04,1.0,CP-002,deposit,0.3882
2025-01-11 04:00:00,ACC-0049,JPY,0.0,67006.67,4711784.06,0.0067,CP-015,withdrawal,0.2871
2025-01-11 08:00:00,ACC-0049,GBP,0.0,40599.59,4573951.98,1.27,CP-003,wire,0.3239
2025-01-11 12:00:00,ACC-0023,USD,0.0,4181.48,193345.96,1.0,CP-006,fx_swap,0.0492
2025-01-11 16:00:00,ACC-0042,USD,0.0,5537.98,4780507.41,1.0,CP-010,interest,0.021
2025-01-11 20:00:00,ACC-0001,EUR,63142.51,0.0,2313366.22,1.08,CP-005,wire,0.0442
2025-01-12 00:00:00,ACC-0027,GBP,17084.57,0.0,511170.51,1.27,CP-003,interest,0.2529
2025-01-12 04:00:00,ACC-0005,JPY,0.0,43475.06,4457809.76,0.0067,CP-015,withdrawal,0.0357
2025-01-12 08:00:00,ACC-0028,USD,29053.74,0.0,3898847.55,1.0,CP-006,fx_swap,0.1593
2025-01-12 12:00:00,ACC-0044,JPY,0.0,84568.01,1094425.93,0.0067,CP-020,wire,0.7133
2025-01-12 16:00:00,ACC-0049,JPY,0.0,81152.31,4257322.93,0.0067,CP-017,fee,0.1244
2025-01-12 20:00:00,ACC-0018,EUR,0.0,40721.21,1698375.98,1.08,CP-009,fx_swap,0.0313
2025-01-13 00:00:00,ACC-0043,USD,0.0,68495.1,4256989.22,1.0,CP-008,fx_swap,0.0064
2025-01-13 04:00:00,ACC-0030,USD,0.0,17223.92,2642581.75,1.0,CP-011,interest,0.3668
2025-01-13 08:00:00,ACC-0010,CHF,0.0,5309.5,575013.07,1.12,CP-007,deposit,0.2919
2025-01-13 12:00:00,ACC-0043,EUR,0.0,373.32,2875741.34,1.08,CP-010,wire,0.0138
2025-01-13 16:00:00,ACC-0001,CHF,74079.48,0.0,3124389.61,1.12,CP-004,withdrawal,0.2897
2025-01-13 20:00:00,ACC-0029,EUR,33663.88,0.0,799072.22,1.08,CP-005,deposit,0.4737
2025-01-14 00:00:00,ACC-0025,JPY,0.0,20300.97,4480144.82,0.0067,CP-005,fee,0.129
2025-01-14 04:00:00,ACC-0032,CHF,0.0,23165.49,4799758.11,1.12,CP-004,wire,0.3328
2025-01-14 08:00:00,ACC-0022,GBP,0.0,54492.35,4068867.46,1.27,CP-011,fx_swap,0.1958
2025-01-14 12:00:00,ACC-0031,GBP,0.0,85145.77,3640597.81,1.27,CP-004,fx_swap,0.4321
2025-01-14 16:00:00,ACC-0025,USD,92832.73,0.0,2561282.07,1.0,CP-008,fx_swap,0.1512
2025-01-14 20:00:00,ACC-0043,EUR,66449.42,0.0,1085865.12,1.08,CP-018,wire,0.1092
2025-01-15 00:00:00,ACC-0001,GBP,0.0,54620.19,785570.48,1.27,CP-002,wire,0.4481
2025-01-15 04:00:00,ACC-0050,CHF,0.0,6390.02,2920935.03,1.12,CP-004,interest,0.4377
2025-01-15 08:00:00,ACC-0036,CHF,0.0,35122.47,4418360.53,1.12,CP-001,interest,0.2781
2025-01-15 12:00:00,ACC-0011,GBP,0.0,55145.54,787234.51,1.27,CP-016,deposit,0.0404
2025-01-15 16:00:00,ACC-0002,JPY,0.0,54031.06,4288090.73,0.0067,CP-010,deposit,0.2336
2025-01-15 20:00:00,ACC-0005,CHF,11051.26,0.0,3439733.09,1.12,CP-019,withdrawal,0.0
2025-01-16 00:00:00,ACC-0003,JPY,15165.87,0.0,3157806.52,0.0067,CP-004,deposit,0.3077
2025-01-16 04:00:00,ACC-0008,EUR,0.0,3070.43,1100848.15,1.08,CP-010,withdrawal,0.2172
2025-01-16 08:00:00,ACC-0034,EUR,15837.16,0.0,2087198.77,1.08,CP-011,interest,0.7986
2025-01-16 12:00:00,ACC-0044,JPY,45656.17,0.0,1758788.01,0.0067,CP-012,withdrawal,0.4197
2025-01-16 16:00:00,ACC-0046,USD,0.0,4472.9,284413.26,1.0,CP-009,wire,0.0359
2025-01-16 20:00:00,ACC-0014,GBP,83360.58,0.0,297537.17,1.27,CP-001,withdrawal,0.6585
2025-01-17 00:00:00,ACC-0013,CHF,27328.07,0.0,2808240.89,1.12,CP-003,deposit,0.6093
2025-01-17 04:00:00,ACC-0047,GBP,0.0,41615.49,2489577.26,1.27,CP-018,deposit,0.0142
2025-01-17 08:00:00,ACC-0014,GBP,0.0,90509.61,4094517.38,1.27,CP-017,withdrawal,0.2425
2025-01-17 12:00:00,ACC-0048,JPY,23792.02,0.0,3402490.86,0.0067,CP-006,fee,0.3832
2025-01-17 16:00:00,ACC-0045,GBP,0.0,85658.06,4363564.94,1.27,CP-010,withdrawal,0.0644
2025-01-17 20:00:00,ACC-0043,CHF,21089.85,0.0,723043.16,1.12,CP-015,withdrawal,0.5152
2025-01-18 00:00:00,ACC-0045,CHF,0.0,16755.85,4137867.0,1.12,CP-002,deposit,0.2144
2025-01-18 04:00:00,ACC-0033,JPY,19816.95,0.0,1807470.33,0.0067,CP-006,interest,0.3427
2025-01-18 08:00:00,ACC-0043,EUR,1945.12,0.0,2890477.47,1.08,CP-018,wire,0.091
2025-01-18 12:00:00,ACC-0014,EUR,0.0,90689.04,2875511.41,1.08,CP-007,fx_swap,0.3768
2025-01-18 16:00:00,ACC-0011,JPY,0.0,32293.96,1577509.38,0.0067,CP-008,deposit,0.3464
2025-01-18 20:00:00,ACC-0027,EUR,0.0,36360.79,3857018.25,1.08,CP-013,fx_swap,0.1016
2025-01-19 00:00:00,ACC-0039,EUR,131847.34,0.0,3766680.87,1.08,CP-001,fx_swap,0.161
2025-01-19 04:00:00,ACC-0006,USD,41341.74,0.0,1936572.09,1.0,CP-010,withdrawal,0.1256
2025-01-19 08:00:00,ACC-0013,GBP,50034.33,0.0,3999739.99,1.27,CP-010,deposit,0.0168
2025-01-19 12:00:00,ACC-0019,EUR,0.0,6633.71,520505.64,1.08,CP-003,fee,0.1348
2025-01-19 16:00:00,ACC-0021,JPY,0.0,9320.42,4302223.0,0.0067,CP-012,deposit,0.0433
2025-01-19 20:00:00,ACC-0004,JPY,10542.27,0.0,2776801.15,0.0067,CP-007,deposit,0.2941
2025-01-20 00:00:00,ACC-0018,USD,0.0,82757.61,1491695.7,1.0,CP-013,fx_swap,0.4951
2025-01-20 04:00:00,ACC-0029,USD,0.0,37264.79,2375918.64,1.0,CP-011,fx_swap,0.5333
2025-01-20 08:00:00,ACC-0031,USD,24007.33,0.0,4750314.17,1.0,CP-001,fx_swap,0.3119
2025-01-20 12:00:00,ACC-0035,EUR,21339.57,0.0,733586.18,1.08,CP-004,wire,0.2177
2025-01-20 16:00:00,ACC-0030,USD,0.0,19392.73,3877401.28,1.0,CP-020,interest,0.0144
2025-01-20 20:00:00,ACC-0010,EUR,20051.19,0.0,3506917.19,1.08,CP-009,fee,0.7725
2025-01-21 00:00:00,ACC-0031,JPY,0.0,99248.84,680796.73,0.0067,CP-013,wire,0.3668
2025-01-21 04:00:00,ACC-0013,USD,0.0,85461.73,4879316.19,1.0,CP-011,fee,0.0822
2025-01-21 08:00:00,ACC-0009,EUR,0.0,84189.89,743098.75,1.08,CP-014,fee,0.0407
2025-01-21 12:00:00,ACC-0034,CHF,109159.19,0.0,1341830.52,1.12,CP-011,withdrawal,0.0785
2025-01-21 16:00:00,ACC-0026,CHF,0.0,84473.14,1044338.05,1.12,CP-009,wire,0.3851
2025-01-21 20:00:00,ACC-0041,USD,102262.93,0.0,2788443.78,1.0,CP-008,deposit,0.3748
2025-01-22 00:00:00,ACC-0022,JPY,0.0,31765.83,1470658.06,0.0067,CP-004,withdrawal,0.2402
2025-01-22 04:00:00,ACC-0045,JPY,0.0,42703.51,3225881.47,0.0067,CP-005,fx_swap,0.0838
2025-01-22 08:00:00,ACC-0022,EUR,37350.03,0.0,3752684.32,1.08,CP-005,withdrawal,0.2183
2025-01-22 12:00:00,ACC-0008,CHF,15172.78,0.0,182328.57,1.12,CP-012,fee,0.1167
2025-01-22 16:00:00,ACC-0046,CHF,23019.87,0.0,3716216.09,1.12,CP-019,withdrawal,0.5091
2025-01-22 20:00:00,ACC-0001,USD,6976.87,0.0,2649483.84,1.0,CP-008,interest,0.0189
2025-01-23 00:00:00,ACC-0042,USD,0.0,11734.31,3863572.49,1.0,CP-005,wire,0.3395
2025-01-23 04:00:00,ACC-0003,EUR,0.0,99173.46,3891958.7,1.08,CP-002,withdrawal,0.2666
2025-01-23 08:00:00,ACC-0035,USD,0.0,109045.44,2283409.89,1.0,CP-011,deposit,0.0903
2025-01-23 12:00:00,ACC-0027,CHF,69000.49,0.0,1157775.97,1.12,CP-014,wire,0.955
2025-01-23 16:00:00,ACC-0045,GBP,59716.83,0.0,1225898.68,1.27,CP-014,withdrawal,0.4099
2025-01-23 20:00:00,ACC-0026,CHF,0.0,58636.34,2839222.33,1.12,CP-008,deposit,0.5617
2025-01-24 00:00:00,ACC-0011,CHF,37284.08,0.0,4070846.08,1.12,CP-008,fee,0.1028
2025-01-24 04:00:00,ACC-0003,EUR,48998.85,0.0,3904566.07,1.08,CP-017,fee,0.4174
2025-01-24 08:00:00,ACC-0046,EUR,0.0,87063.6,3487816.69,1.08,CP-002,fx_swap,0.1824
2025-01-24 12:00:00,ACC-0046,JPY,0.0,8083.17,3054789.35,0.0067,CP-004,fx_swap,0.1376
2025-01-24 16:00:00,ACC-0039,EUR,0.0,30091.7,4347814.28,1.08,CP-002,fee,0.3227
2025-01-24 20:00:00,ACC-0017,EUR,0.0,5374.36,3645077.62,1.08,CP-004,interest,0.3072
2025-01-25 00:00:00,ACC-0018,GBP,49567.29,0.0,832147.11,1.27,CP-020,wire,0.0686
2025-01-25 04:00:00,ACC-0022,GBP,5058.84,0.0,4181511.01,1.27,CP-005,withdrawal,0.0396
2025-01-25 08:00:00,ACC-0022,JPY,39686.28,0.0,4528747.81,0.0067,CP-019,deposit,0.1329
2025-01-25 12:00:00,ACC-0048,EUR,111.76,0.0,4321038.67,1.08,CP-009,interest,0.1543
2025-01-25 16:00:00,ACC-0036,JPY,41118.12,0.0,4025356.97,0.0067,CP-004,withdrawal,0.0205
2025-01-25 20:00:00,ACC-0048,USD,22898.16,0.0,2464789.84,1.0,CP-016,wire,0.1009
2025-01-26 00:00:00,ACC-0011,CHF,13844.02,0.0,508412.95,1.12,CP-020,fee,0.0328
2025-01-26 04:00:00,ACC-0004,CHF,82608.36,0.0,191831.68,1.12,CP-004,fx_swap,0.3333
2025-01-26 08:00:00,ACC-0039,JPY,24380.37,0.0,4749881.81,0.0067,CP-013,fx_swap,0.2811
2025-01-26 12:00:00,ACC-0050,EUR,0.0,36589.92,4981191.32,1.08,CP-016,withdrawal,0.1277
2025-01-26 16:00:00,ACC-0031,JPY,0.0,26343.88,1245551.91,0.0067,CP-014,interest,0.2754
2025-01-26 20:00:00,ACC-0039,USD,10304.66,0.0,3452844.67,1.0,CP-001,wire,0.1682
2025-01-27 00:00:00,ACC-0045,EUR,0.0,76687.99,913399.97,1.08,CP-011,fx_swap,0.3174
2025-01-27 04:00:00,ACC-0010,EUR,0.0,87249.81,325445.07,1.08,CP-011,interest,0.0216
2025-01-27 08:00:00,ACC-0007,USD,30110.22,0.0,1367537.57,1.0,CP-001,fx_swap,0.2065
2025-01-27 12:00:00,ACC-0004,USD,16106.53,0.0,2856275.83,1.0,CP-008,fx_swap,0.1861
2025-01-27 16:00:00,ACC-0048,EUR,0.0,40850.3,3122091.3,1.08,CP-013,fee,0.1917
2025-01-27 20:00:00,ACC-0035,JPY,0.0,42794.69,4124715.95,0.0067,CP-002,withdrawal,0.5271
2025-01-28 00:00:00,ACC-0045,USD,37910.79,0.0,2873382.13,1.0,CP-006,fee,0.0168
2025-01-28 04:00:00,ACC-0003,GBP,0.0,7703.54,3688481.78,1.27,CP-011,interest,0.3133
2025-01-28 08:00:00,ACC-0011,USD,10841.14,0.0,2836476.75,1.0,CP-007,interest,0.0791
2025-01-28 12:00:00,ACC-0027,USD,0.0,53270.78,1375094.12,1.0,CP-018,fee,0.0675
2025-01-28 16:00:00,ACC-0002,GBP,0.0,54542.93,560185.81,1.27,CP-016,fx_swap,0.3676
2025-01-28 20:00:00,ACC-0043,CHF,136912.64,0.0,139627.73,1.12,CP-020,withdrawal,0.4092
2025-01-29 00:00:00,ACC-0007,JPY,0.0,19155.61,101915.19,0.0067,CP-017,wire,0.0217
2025-01-29 04:00:00,ACC-0028,JPY,0.0,7549.22,1908934.26,0.0067,CP-011,withdrawal,0.085
2025-01-29 08:00:00,ACC-0012,CHF,4883.55,0.0,3008248.58,1.12,CP-004,fee,0.1615
2025-01-29 12:00:00,ACC-0010,CHF,9396.32,0.0,2046138.37,1.12,CP-015,withdrawal,0.1625
2025-01-29 16:00:00,ACC-0012,USD,0.0,699.79,3326083.1,1.0,CP-007,deposit,0.0217
2025-01-29 20:00:00,ACC-0040,EUR,75442.68,0.0,4917886.54,1.08,CP-010,interest,0.1621
2025-01-30 00:00:00,ACC-0048,CHF,93150.2,0.0,3420910.79,1.12,CP-003,deposit,0.1287
2025-01-30 04:00:00,ACC-0003,JPY,66238.3,0.0,303497.14,0.0067,CP-006,deposit,0.1637
2025-01-30 08:00:00,ACC-0041,GBP,0.0,24791.11,3991863.85,1.27,CP-001,fx_swap,0.2926
2025-01-30 12:00:00,ACC-0039,CHF,98990.23,0.0,4623599.99,1.12,CP-015,deposit,0.0272
2025-01-30 16:00:00,ACC-0022,EUR,45780.59,0.0,2869692.26,1.08,CP-009,fee,0.2793
2025-01-30 20:00:00,ACC-0006,CHF,34880.72,0.0,2174360.42,1.12,CP-001,fx_swap,0.0662
2025-01-31 00:00:00,ACC-0008,EUR,0.0,108442.99,1373578.9,1.08,CP-012,deposit,0.4358
2025-01-31 04:00:00,ACC-0024,GBP,0.0,50838.2,1074188.48,1.27,CP-001,fx_swap,0.0167
2025-01-31 08:00:00,ACC-0032,JPY,0.0,45039.63,2145659.84,0.0067,CP-018,interest,0.2117
2025-01-31 12:00:00,ACC-0045,CHF,0.0,7584.84,2464063.47,1.12,CP-006,fee,0.5287
2025-01-31 16:00:00,ACC-0006,GBP,0.0,12214.97,540328.14,1.27,CP-011,wire,0.0982
2025-01-31 20:00:00,ACC-0031,USD,0.0,2038.93,3444058.8,1.0,CP-013,wire,0.6819
2025-02-01 00:00:00,ACC-0048,USD,0.0,6327.84,4542482.58,1.0,CP-020,wire,0.8278
2025-02-01 04:00:00,ACC-0015,GBP,40425.61,0.0,3808959.12,1.27,CP-002,withdrawal,0.3398
2025-02-01 08:00:00,ACC-0008,JPY,26581.1,0.0,4027654.87,0.0067,CP-011,fee,0.3106
2025-02-01 12:00:00,ACC-0037,USD,42356.56,0.0,273749.22,1.0,CP-014,wire,0.0464
2025-02-01 16:00:00,ACC-0046,GBP,49361.3,0.0,2788473.89,1.27,CP-020,deposit,0.3699
2025-02-01 20:00:00,ACC-0031,JPY,16803.49,0.0,4406927.13,0.0067,CP-005,deposit,0.1099
2025-02-02 00:00:00,ACC-0030,EUR,0.0,46775.54,1638193.92,1.08,CP-002,wire,0.2794
2025-02-02 04:00:00,ACC-0009,GBP,0.0,3019.87,3673471.19,1.27,CP-003,fee,0.0403
2025-02-02 08:00:00,ACC-0033,GBP,82078.25,0.0,192659.6,1.27,CP-012,wire,0.1014
2025-02-02 12:00:00,ACC-0027,GBP,6149.42,0.0,831746.37,1.27,CP-009,wire,0.0971
2025-02-02 16:00:00,ACC-0004,USD,46492.39,0.0,2558739.63,1.0,CP-017,fx_swap,0.0586
2025-02-02 20:00:00,ACC-0033,JPY,35.43,0.0,1754778.57,0.0067,CP-014,withdrawal,0.2012
2025-02-03 00:00:00,ACC-0004,CHF,0.0,55900.59,2533605.74,1.12,CP-010,fee,0.094
2025-02-03 04:00:00,ACC-0019,JPY,108345.31,0.0,4468269.8,0.0067,CP-015,wire,0.2245
2025-02-03 08:00:00,ACC-0031,GBP,66126.9,0.0,4869764.42,1.27,CP-004,fx_swap,0.2433
2025-02-03 12:00:00,ACC-0027,EUR,0.0,20532.38,114705.41,1.08,CP-011,fx_swap,0.1042
2025-02-03 16:00:00,ACC-0017,EUR,0.0,12779.3,3562964.36,1.08,CP-011,fx_swap,0.244
2025-02-03 20:00:00,ACC-0020,EUR,23603.95,0.0,524973.65,1.08,CP-010,fx_swap,0.1427
2025-02-04 00:00:00,ACC-0010,JPY,0.0,8772.02,828706.29,0.0067,CP-007,fx_swap,0.039
2025-02-04 04:00:00,ACC-0047,JPY,0.0,8237.26,1547499.27,0.0067,CP-009,withdrawal,0.4787
2025-02-04 08:00:00,ACC-0026,EUR,0.0,89593.09,2288938.41,1.08,CP-011,wire,0.2867
2025-02-04 12:00:00,ACC-0002,EUR,0.0,21801.04,2157805.04,1.08,CP-015,wire,0.1442
2025-02-04 16:00:00,ACC-0046,EUR,0.0,5109.39,3357516.46,1.08,CP-020,withdrawal,0.1016
2025-02-04 20:00:00,ACC-0001,JPY,0.0,128278.11,2842201.82,0.0067,CP-018,withdrawal,0.0746
2025-02-05 00:00:00,ACC-0042,USD,12212.88,0.0,2904390.42,1.0,CP-003,wire,0.3006
2025-02-05 04:00:00,ACC-0017,EUR,5855.25,0.0,3161169.52,1.08,CP-010,wire,0.3309
2025-02-05 08:00:00,ACC-0008,JPY,0.0,51831.21,472547.53,0.0067,CP-019,wire,0.2213
2025-02-05 12:00:00,ACC-0045,USD,34765.61,0.0,869070.1,1.0,CP-019,interest,0.1828
2025-02-05 16:00:00,ACC-0019,GBP,0.0,47876.11,4374293.59,1.27,CP-004,withdrawal,0.3933
2025-02-05 20:00:00,ACC-0043,GBP,0.0,13156.64,719203.7,1.27,CP-007,deposit,0.1574
2025-02-06 00:00:00,ACC-0012,JPY,0.0,35754.68,858186.84,0.0067,CP-017,withdrawal,0.1882
2025-02-06 04:00:00,ACC-0028,GBP,0.0,22002.94,4513693.5,1.27,CP-003,fee,0.0391
2025-02-06 08:00:00,ACC-0029,GBP,0.0,67771.43,1786160.9,1.27,CP-010,interest,0.0317
2025-02-06 12:00:00,ACC-0002,GBP,72134.14,0.0,937924.58,1.27,CP-017,wire,0.0953
2025-02-06 16:00:00,ACC-0039,USD,0.0,73971.84,203018.03,1.0,CP-001,wire,0.0182
2025-02-06 20:00:00,ACC-0021,EUR,10351.03,0.0,954749.17,1.08,CP-019,interest,0.1852
2025-02-07 00:00:00,ACC-0043,CHF,27931.65,0.0,4337415.45,1.12,CP-009,interest,0.1201
2025-02-07 04:00:00,ACC-0014,USD,0.0,12468.61,652404.16,1.0,CP-003,fx_swap,0.5344
2025-02-07 08:00:00,ACC-0044,CHF,0.0,32732.52,1680129.96,1.12,CP-007,wire,0.1306
2025-02-07 12:00:00,ACC-0030,CHF,45829.01,0.0,2223255.75,1.12,CP-011,fx_swap,0.3929
2025-02-07 16:00:00,ACC-0043,USD,24314.83,0.0,3299024.12,1.0,CP-001,withdrawal,0.2078
